-4.78,0.499,0,-14.4,-13.4,0
-4.76,-1,-1.5,-15.8,-14.8,0
-4.75,0,-1,-16.8,-15.8,0
-4.74,0.499,0,-14.4,-13.4,0
-4.71,0.999,0,-24,-23,0
-4.7,0.9,-3,-23,-19,2
-4.7,0.7,-1,-24,-20,0
-4.7,0.999,-2.99,-23,-18.9,2
-4.7,0.699,-1,-24,-20,0
-4.7,0.9,0.4,-15,-14.4,0
-4.7,4.9,-3,-24,-23,2
-4.69,2,-1,-19.7,-15.8,0
-4.69,3.499,0.499,-18.3,-14.4,0
-4.68,0.499,0,-14.4,-13.4,0
-4.66,1.999,-1,-18.8,-15.8,0
-4.66,0.999,-2.99,-23,-18.9,2
-4.62,2,-1,-19.7,-15.8,0
-4.62,0.499,0,-14.4,-13.4,0
-4.6,0.999,-2.99,-23,-18.9,2
-4.6,0.9,0.4,-15,-14.4,0
-4.55,0.999,-2.99,-23,-18.9,2
-4.53,1.999,-1,-18.8,-15.8,0
-4.5,0.9,-3,-23,-19,2
-4.49,0.499,0,-14.4,-13.4,0
-4.46,0.999,-2.99,-23,-18.9,2
-4.41,0.7,-1,-23.9,-20,0
-4.4,0.7,-1,-23.9,-20,0
-4.4,-2,-3,-34,-34,4
-4.4,0.9,-3,-23,-19,2
-4.38,3.499,0.499,-18.3,-14.4,0
-4.32,2,0.999,-23,-22,0
-4.32,0.699,-1,-24,-20,0
-4.31,-1,-1.5,-15.8,-14.8,2
-4.3,0.9,-3,-23,-19,2
-4.3,2,0,-18.8,-16.8,0
-4.3,0,-3,-23,-19,2
-4.27,0.499,0,-14.4,-13.4,0
-4.26,0.699,-1,-23.9,-20,0
-4.2,-2,-3,-30,-28.8,4
-4.2,0.9,-3,-23,-19,2
-4.15,0.499,0,-14.4,-13.4,0
-4.12,3.499,0.499,-17.4,-14.4,0
-4.1,0.9,-3,-23,-19,2
-4.07,1.999,-1,-18.8,-15.8,0
-4.07,2,0.999,-23,-22,0
-4.04,-1,-1.5,-15.8,-14.8,2
-4.03,0.499,0,-14.4,-13.4,0
-4,0.7,-1,-23.9,-20,0
-4,0,-1,-16.9,-16,0
-4,0.999,-2.99,-23,-18.9,2
-4,0.9,0.4,-15,-14.4,0
-4,2,1,-26.2,-25.1,0
-3.94,0.999,-2.99,-23,-18.9,2
-3.9,2,-1,-19.7,-15.8,2
-3.9,0,-0.5,-16.5,-15.8,0
-3.9,0.9,-3,-23,-19,2
-3.82,3.499,0.499,-18.3,-14.4,0
-3.82,0.999,-2.99,-23,-18.9,2
-3.81,2,-1,-19.7,-15.8,2
-3.8,0.5,0,-14.1,-13.4,0
-3.8,0.9,-3,-23,-19,2
-3.8,1.999,-1,-18.8,-15.8,2
-3.77,0.999,0.499,-14.9,-14.4,0
-3.76,0.999,-2.99,-23,-18.9,2
-3.72,0.499,0,-14.4,-13.4,0
-3.72,3.499,0.499,-18.3,-14.4,0
-3.7,0.9,0.4,-15,-14.4,0
-3.7,0.9,-3,-23,-19,2
-3.67,1.999,-1,-18.8,-15.8,2
-3.6,0,-0.5,-16.5,-15.8,0
-3.59,0.999,-2.99,-23,-18.9,2
-3.59,3.499,0.499,-18.3,-14.4,0
-3.5,3.499,0.499,-17.4,-14.4,0
-3.5,0.9,-3,-23,-19,2
-3.5,3.499,0.499,-18.3,-14.4,0
-3.5,0.9,0.4,-15,-14.4,0
-3.47,3.499,0.499,-18.3,-14.4,0
-3.46,0.7,-1,-23.9,-20,2
-3.4,0.9,-3,-23,-19,2
-3.37,2,-1,-19.7,-15.8,2
-3.31,1.999,-1,-18.8,-15.8,2
-3.28,3.499,0.499,-18.3,-14.4,0
-3.21,3.499,0.499,-18.3,-14.4,0
-3.17,0.499,0,-14.4,-13.4,0
-3.11,2,-1,-19.7,-15.8,2
-3.11,3.499,0.499,-18.3,-14.4,0
-3.06,0.499,0,-14.4,-13.4,0
-3,0.9,-3,-23,-19,2
-2.99,-1.99,-2.99,-30,-28.8,4
-2.97,-1,-1.5,-15.8,-14.8,4
-2.97,0.499,0,-14.4,-13.4,2
-2.91,3.499,0.499,-18.3,-14.4,0
-2.9,0.9,-3,-23,-19,2
-2.89,0.499,0,-14.4,-13.4,2
-2.84,0.499,0,-14.4,-13.4,2
-2.81,3.499,0.499,-18.3,-14.4,0
-2.76,2.499,0.499,-17.3,-15.3,0
-2.73,1.999,-1,-18.8,-15.8,2
-2.69,0.999,0,-24,-23,2
-2.61,1.999,-1,-18.8,-15.8,2
-2.6,3,0,-27,-24,2
-2.57,3.499,0.499,-18.3,-14.4,0
-2.54,0.499,0,-14.4,-13.4,2
-2.52,0.699,-1,-23.9,-20,2
-2.47,0.499,0,-14.4,-13.4,4
-2.41,0.499,0,-14.4,-13.4,4
-2.3,0,-0.5,-16.5,-15.8,4
-2.21,0.499,0,-14.4,-13.4,4
-2.2,0.499,0,-14.4,-13.4,4
-2.2,0.5,0,-14.1,-13.4,4
-2.18,0.77,-1,-23.9,-20,4
-2.16,3.499,0.499,-17.4,-14.4,2
-2.16,-1,-1.5,-15.8,-14.8,4
-2.14,3.499,0.499,-17.4,-14.4,2
-2.02,3.499,0.499,-18.3,-14.4,2
-2.01,0.499,0,-14.4,-13.4,4
-2,0,-0.5,-16.5,-15.8,4
-1.98,0.499,0,-14.4,-13.4,4
-1.92,0.499,0,-14.4,-13.4,4
-1.9,0.9,-3,-23,-19,4
-1.9,0.499,0,-14.4,-13.4,4
-1.84,-1,-1.5,-15.8,-14.8,4
-1.83,0.999,-2.99,-23,-18.9,4
-1.7,0.9,0.4,-15,-14.4,4
-1.64,0.999,-2.99,-23,-18.9,4
-1.6,0.9,-3,-23,-19,4
-1.53,0.499,0,-14.4,-13.4,4
-1.34,0.499,0,-14.4,-13.4,4
-1.3,0.9,0.4,-15,-14.4,4
-1.07,0.499,0,-14.4,-13.4,4
-1.03,0.499,0,-14.4,-13.4,4
-0.55,0.999,-2.99,-23,-18.9,4
-0.43,0.999,-2.99,-23,-18.9,4
-0.39,0.999,-2.99,-23,-18.9,4
-0.2,0.9,0.4,-15,-14.4,4
-0.02,3.499,0.499,-18.3,-14.4,2
0.044,3.499,0.499,-18.3,-14.4,2
